Application:, Trigno Discover (2.0.1.3)
Date/Time:, 9/18/2025 4:05:24 PM
Collection Length (seconds):, 4.995
Tibilais Anterior left (85586), , Gastrocnemius right (85650), , , , , , , , Rectus Femoris left (85878), , Rectus Femoris right (85844), , Hamstrings left (85904), , Tibilais Anterior right (85641), , Hamstrings right (85873), , Gastrocnemius left (85605)
sensor mode: 40, , sensor mode: 49, , , , , , , , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , 
1.8993103, 0.1129625, 2.1184615, -0.0068818, , , , , , , 1.8993103, 0, 1.8993103, 0.0203098, 1.8993103, -0.0270237, 1.8993103, -0.047837, 1.8993103, -0.0031891, 1.8993103, -0.0159457, , , , , , , 
1.8997759, 0.0931563, 2.1189808, -0.0115816, , , , , , , 1.8997759, 0, 1.8997759, 0.0213169, 1.8997759, -0.0276951, 1.8997759, -0.0448157, 1.8997759, -0.0041962, 1.8997759, -0.0149386, , , , , , , 
1.9002414, 0.0743572, 2.1195, -0.0135958, , , , , , , 1.9002414, 0, 1.9002414, 0.0229953, 1.9002414, -0.0287022, 1.9002414, -0.0431373, 1.9002414, -0.0031891, 1.9002414, -0.0139315, , , , , , , 
1.9007069, 0.0495155, 2.1200192, -0.0146029, , , , , , , 1.9007069, 0, 1.9007069, 0.0226596, 1.9007069, -0.0298772, 1.9007069, -0.04448, 1.9007069, -0.0031891, 1.9007069, -0.0152743, , , , , , , 
1.9011724, 0.0243381, 2.1205385, -0.0176242, , , , , , , 1.9011724, 0, 1.9011724, 0.0209812, 1.9011724, -0.0293736, 1.9011724, -0.0471656, 1.9011724, -0.0038605, 1.9011724, -0.0162814, , , , , , , 
1.9016379, 0.0020142, 2.1210577, -0.0226596, , , , , , , 1.9016379, 0, 1.9016379, 0.0206455, 1.9016379, -0.0297093, 1.9016379, -0.0481727, 1.9016379, -0.0045319, 1.9016379, -0.01561, , , , , , , 
1.9021034, -0.0164492, 2.1215769, -0.0253452, , , , , , , 1.9021034, 0, 1.9021034, 0.0213169, 1.9021034, -0.0298772, 1.9021034, -0.0454871, 1.9021034, -0.0057069, 1.9021034, -0.0142672, , , , , , , 
1.902569, -0.0404517, 2.1220962, -0.0263523, , , , , , , 1.902569, 0, 1.902569, 0.0213169, 1.902569, -0.0293736, 1.902569, -0.0407874, 1.902569, -0.005539, 1.902569, -0.0142672, , , , , , , 
1.9030345, -0.076875, 2.1226154, -0.0258488, , , , , , , 1.9030345, 0, 1.9030345, 0.0216526, 1.9030345, -0.0297093, 1.9030345, -0.0370947, 1.9030345, -0.0043641, 1.9030345, -0.0146029, , , , , , , 
1.9035, -0.1099413, 2.1231346, -0.0204776, , , , , , , 1.9035, 0, 1.9035, 0.0226596, 1.9035, -0.0307164, 1.9035, -0.0360876, 1.9035, -0.0036927, 1.9035, -0.0142672, , , , , , , 
1.9039655, -0.1294118, 2.1236538, -0.0104067, , , , , , , 1.9039655, 0, 1.9039655, 0.0246738, 1.9039655, -0.0317235, 1.9039655, -0.0365911, 1.9039655, -0.005539, 1.9039655, -0.0152743, , , , , , , 
1.904431, -0.1433433, 2.1241731, -0.0070497, , , , , , , 1.904431, 0, 1.904431, 0.0260166, 1.904431, -0.0318914, 1.904431, -0.0381018, 1.904431, -0.0070497, 1.904431, -0.0159457, , , , , , , 
1.9048966, -0.1522393, 2.1246923, -0.0149386, , , , , , , 1.9048966, 0, 1.9048966, 0.026688, 1.9048966, -0.0313878, 1.9048966, -0.0377661, 1.9048966, -0.0068818, 1.9048966, -0.0152743, , , , , , , 
1.9053621, -0.1539178, 2.1252115, -0.0250095, , , , , , , 1.9053621, 0, 1.9053621, 0.0258488, 1.9053621, -0.030045, 1.9053621, -0.0377661, 1.9053621, -0.0062104, 1.9053621, -0.0127565, , , , , , , 
1.9058276, -0.1505608, 2.1257308, -0.0285344, , , , , , , 1.9058276, 0, 1.9058276, 0.0226596, 1.9058276, -0.0290379, 1.9058276, -0.0377661, 1.9058276, -0.005539, 1.9058276, -0.0109102, , , , , , , 
1.9062931, -0.1522393, 2.12625, -0.0263523, , , , , , , 1.9062931, 0, 1.9062931, 0.0213169, 1.9062931, -0.0303807, 1.9062931, -0.0370947, 1.9062931, -0.0045319, 1.9062931, -0.0115816, , , , , , , 
1.9067586, -0.1596246, 2.1267692, -0.0213169, , , , , , , 1.9067586, 0, 1.9067586, 0.0213169, 1.9067586, -0.0303807, 1.9067586, -0.0377661, 1.9067586, -0.0035248, 1.9067586, -0.0132601, , , , , , , 
1.9072241, -0.1774166, 2.1272885, -0.0172885, , , , , , , 1.9072241, 0, 1.9072241, 0.0226596, 1.9072241, -0.0287022, 1.9072241, -0.0387732, 1.9072241, -0.0041962, 1.9072241, -0.0142672, , , , , , , 
1.9076897, -0.1891661, 2.1278077, -0.012253, , , , , , , 1.9076897, 0, 1.9076897, 0.0223239, 1.9076897, -0.0287022, 1.9076897, -0.0397803, 1.9076897, -0.0025177, 1.9076897, -0.0135958, , , , , , , 
1.9081552, -0.1884947, 2.1283269, -0.0082246, , , , , , , 1.9081552, 0, 1.9081552, 0.0218204, 1.9081552, -0.0293736, 1.9081552, -0.0387732, 1.9081552, -0.0015106, 1.9081552, -0.012253, , , , , , , 
1.9086207, -0.1868162, 2.1288462, -0.0075532, , , , , , , 1.9086207, 0, 1.9086207, 0.0209812, 1.9086207, -0.0298772, 1.9086207, -0.0370947, 1.9086207, -0.002182, 1.9086207, -0.0112459, , , , , , , 
1.9090862, -0.1878233, 2.1293654, -0.0077211, , , , , , , 1.9090862, 0, 1.9090862, 0.018967, 1.9090862, -0.030045, 1.9090862, -0.0365911, 1.9090862, -0.0028534, 1.9090862, -0.0102388, , , , , , , 
1.9095517, -0.1871519, 2.1298846, -0.0062104, , , , , , , 1.9095517, 0, 1.9095517, 0.0193027, 1.9095517, -0.0297093, 1.9095517, -0.0372625, 1.9095517, -0.0028534, 1.9095517, -0.0099031, , , , , , , 
1.9100172, -0.1901732, 2.1304038, -0.0045319, , , , , , , 1.9100172, 0, 1.9100172, 0.0203098, 1.9100172, -0.0290379, 1.9100172, -0.0391089, 1.9100172, -0.0030213, 1.9100172, -0.0109102, , , , , , , 
1.9104828, -0.1942016, 2.1309231, -0.0026856, , , , , , , 1.9104828, 0, 1.9104828, 0.0224918, 1.9104828, -0.0285344, 1.9104828, -0.0391089, 1.9104828, -0.0025177, 1.9104828, -0.0119173, , , , , , , 
1.9109483, -0.1921874, 2.1314423, -0.0001678, , , , , , , 1.9109483, 0, 1.9109483, 0.023331, 1.9109483, -0.0283665, 1.9109483, -0.0386053, 1.9109483, -0.0016785, 1.9109483, -0.0124208, , , , , , , 
1.9114138, -0.1858091, 2.1319615, -0.0028534, , , , , , , 1.9114138, 0, 1.9114138, 0.0219883, 1.9114138, -0.0283665, 1.9114138, -0.0377661, 1.9114138, -0.0016785, 1.9114138, -0.0125887, , , , , , , 
1.9118793, -0.1827878, 2.1324808, -0.0087282, , , , , , , 1.9118793, 0, 1.9118793, 0.0209812, 1.9118793, -0.0273594, 1.9118793, -0.0370947, 1.9118793, -0.0031891, 1.9118793, -0.014435, , , , , , , 
1.9123448, -0.1868162, 2.133, -0.0139315, , , , , , , 1.9123448, 0, 1.9123448, 0.0203098, 1.9123448, -0.0273594, 1.9123448, -0.0352483, 1.9123448, -0.0038605, 1.9123448, -0.0179599, , , , , , , 
1.9128103, -0.190341, 2.1335192, -0.0164492, , , , , , , 1.9128103, 0, 1.9128103, 0.0203098, 1.9128103, -0.0280308, 1.9128103, -0.0344091, 1.9128103, -0.003357, 1.9128103, -0.0196384, , , , , , , 
1.9132759, -0.1972229, 2.1340385, -0.0154421, , , , , , , 1.9132759, 0, 1.9132759, 0.0203098, 1.9132759, -0.0276951, 1.9132759, -0.0320592, 1.9132759, -0.0038605, 1.9132759, -0.0203098, , , , , , , 
1.9137414, -0.1965515, 2.1345577, -0.0159457, , , , , , , 1.9137414, 0, 1.9137414, 0.021149, 1.9137414, -0.0270237, 1.9137414, -0.0310521, 1.9137414, -0.0048676, 1.9137414, -0.0193027, , , , , , , 
1.9142069, -0.1938659, 2.1350769, -0.0176242, , , , , , , 1.9142069, 0, 1.9142069, 0.0219883, 1.9142069, -0.0260166, 1.9142069, -0.0327306, 1.9142069, -0.0041962, 1.9142069, -0.0198062, , , , , , , 
1.9146724, -0.1911803, 2.1355962, -0.017792, , , , , , , 1.9146724, 0, 1.9146724, 0.0224918, 1.9146724, -0.0256809, 1.9146724, -0.0344091, 1.9146724, -0.0028534, 1.9146724, -0.0209812, , , , , , , 
1.9151379, -0.188159, 2.1361154, -0.0152743, , , , , , , 1.9151379, 0, 1.9151379, 0.0213169, 1.9151379, -0.024506, 1.9151379, -0.0323949, 1.9151379, -0.0025177, 1.9151379, -0.0224918, , , , , , , 
1.9156034, -0.1861448, 2.1366346, -0.0070497, , , , , , , 1.9156034, 0, 1.9156034, 0.0199741, 1.9156034, -0.0243381, 1.9156034, -0.0307164, 1.9156034, -0.0028534, 1.9156034, -0.0229953, , , , , , , 
1.916069, -0.1878233, 2.1371538, -0.0041962, , , , , , , 1.916069, 0, 1.916069, 0.018967, 1.916069, -0.0256809, 1.916069, -0.030045, 1.916069, -0.0025177, 1.916069, -0.0216526, , , , , , , 
1.9165345, -0.1844663, 2.1376731, -0.008896, , , , , , , 1.9165345, 0, 1.9165345, 0.0193027, 1.9165345, -0.0270237, 1.9165345, -0.026688, 1.9165345, -0.002182, 1.9165345, -0.0218204, , , , , , , 
1.917, -0.1740597, 2.1381923, -0.0139315, , , , , , , 1.917, 0, 1.917, 0.0193027, 1.917, -0.0273594, 1.917, -0.0236667, 1.917, -0.0025177, 1.917, -0.0216526, , , , , , , 
1.9174655, -0.1686885, 2.1387115, -0.0179599, , , , , , , 1.9174655, 0, 1.9174655, 0.0193027, 1.9174655, -0.0273594, 1.9174655, -0.0218204, 1.9174655, -0.002182, 1.9174655, -0.018967, , , , , , , 
1.917931, -0.1707027, 2.1392308, -0.0209812, , , , , , , 1.917931, 0, 1.917931, 0.0196384, 1.917931, -0.027863, 1.917931, -0.0216526, 1.917931, -0.0016785, 1.917931, -0.0162814, , , , , , , 
1.9183966, -0.1747311, 2.13975, -0.0171206, , , , , , , 1.9183966, 0, 1.9183966, 0.0186313, 1.9183966, -0.0290379, 1.9183966, -0.0203098, 1.9183966, -0.0026856, 1.9183966, -0.0162814, , , , , , , 
1.9188621, -0.1710384, 2.1402692, -0.0065461, , , , , , , 1.9188621, 0, 1.9188621, 0.017792, 1.9188621, -0.0293736, 1.9188621, -0.0204776, 1.9188621, -0.0052033, 1.9188621, -0.0179599, , , , , , , 
1.9193276, -0.1589532, 2.1407885, 0.0011749, , , , , , , 1.9193276, 0, 1.9193276, 0.0159457, 1.9193276, -0.027863, 1.9193276, -0.0216526, 1.9193276, -0.0077211, 1.9193276, -0.0182956, , , , , , , 
1.9197931, -0.152575, 2.1413077, 0.0023499, , , , , , , 1.9197931, 0, 1.9197931, 0.0152743, 1.9197931, -0.0256809, 1.9197931, -0.0231632, 1.9197931, -0.0082246, 1.9197931, -0.0169528, , , , , , , 
1.9202586, -0.154757, 2.1418269, 0.0036927, , , , , , , 1.9202586, 0, 1.9202586, 0.0146029, 1.9202586, -0.0236667, 1.9202586, -0.0243381, 1.9202586, -0.008896, 1.9202586, -0.0169528, , , , , , , 
1.9207241, -0.1616388, 2.1423462, 0.0078889, , , , , , , 1.9207241, 0, 1.9207241, 0.0154421, 1.9207241, -0.0229953, 1.9207241, -0.0236667, 1.9207241, -0.0095674, 1.9207241, -0.018967, , , , , , , 
1.9211897, -0.1589532, 2.1428654, 0.0090639, , , , , , , 1.9211897, 0, 1.9211897, 0.0181277, 1.9211897, -0.0223239, 1.9211897, -0.0236667, 1.9211897, -0.0095674, 1.9211897, -0.0191348, , , , , , , 
1.9216552, -0.1431754, 2.1433846, 0.0031891, , , , , , , 1.9216552, 0, 1.9216552, 0.0196384, 1.9216552, -0.0231632, 1.9216552, -0.0251774, 1.9216552, -0.008896, 1.9216552, -0.0164492, , , , , , , 
1.9221207, -0.1176623, 2.1439038, -0.0041962, , , , , , , 1.9221207, 0, 1.9221207, 0.0186313, 1.9221207, -0.0260166, 1.9221207, -0.0280308, 1.9221207, -0.0077211, 1.9221207, -0.0139315, , , , , , , 
1.9225862, -0.0877852, 2.1444231, -0.0068818, , , , , , , 1.9225862, 0, 1.9225862, 0.0152743, 1.9225862, -0.0283665, 1.9225862, -0.0305486, 1.9225862, -0.0082246, 1.9225862, -0.0142672, , , , , , , 
1.9230517, -0.0594186, 2.1449423, -0.0082246, , , , , , , 1.9230517, 0, 1.9230517, 0.0135958, 1.9230517, -0.0287022, 1.9230517, -0.0293736, 1.9230517, -0.0075532, 1.9230517, -0.0152743, , , , , , , 
1.9235172, -0.0527047, 2.1454615, -0.0099031, , , , , , , 1.9235172, 0, 1.9235172, 0.0146029, 1.9235172, -0.0276951, 1.9235172, -0.0270237, 1.9235172, -0.0075532, 1.9235172, -0.01561, , , , , , , 
1.9239828, -0.063447, 2.1459808, -0.0075532, , , , , , , 1.9239828, 0, 1.9239828, 0.0146029, 1.9239828, -0.0276951, 1.9239828, -0.026688, 1.9239828, -0.0058747, 1.9239828, -0.0169528, , , , , , , 
1.9244483, -0.0629435, 2.1465, -0.0048676, , , , , , , 1.9244483, 0, 1.9244483, 0.0137636, 1.9244483, -0.0283665, 1.9244483, -0.0276951, 1.9244483, -0.0041962, 1.9244483, -0.0191348, , , , , , , 
1.9249138, -0.0565652, 2.1470192, -0.0072175, , , , , , , 1.9249138, 0, 1.9249138, 0.0132601, 1.9249138, -0.0287022, 1.9249138, -0.0290379, 1.9249138, -0.0028534, 1.9249138, -0.0203098, , , , , , , 
1.9253793, -0.0540475, 2.1475385, -0.0112459, , , , , , , 1.9253793, 0, 1.9253793, 0.0139315, 1.9253793, -0.0290379, 1.9253793, -0.0310521, 1.9253793, -0.0020142, 1.9253793, -0.0193027, , , , , , , 
1.9258448, -0.0505226, 2.1480577, -0.0149386, , , , , , , 1.9258448, 0, 1.9258448, 0.0146029, 1.9258448, -0.0305486, 1.9258448, -0.0307164, 1.9258448, -0.0015106, 1.9258448, -0.0176242, , , , , , , 
1.9263103, -0.0468299, 2.1485769, -0.018967, , , , , , , 1.9263103, 0, 1.9263103, 0.0157778, 1.9263103, -0.0320592, 1.9263103, -0.0273594, 1.9263103, -0.0008392, 1.9263103, -0.01561, , , , , , , 
1.9267759, -0.0495155, 2.1490962, -0.0201419, , , , , , , 1.9267759, 0, 1.9267759, 0.0169528, 1.9267759, -0.0305486, 1.9267759, -0.0216526, 1.9267759, -0.0006714, 1.9267759, -0.0152743, , , , , , , 
1.9272414, -0.051194, 2.1496154, -0.0204776, , , , , , , 1.9272414, 0, 1.9272414, 0.0166171, 1.9272414, -0.027863, 1.9272414, -0.0193027, 1.9272414, -0.0020142, 1.9272414, -0.0152743, , , , , , , 
1.9277069, -0.04448, 2.1501346, -0.0182956, , , , , , , 1.9277069, 0, 1.9277069, 0.0171206, 1.9277069, -0.0271916, 1.9277069, -0.0209812, 1.9277069, -0.0028534, 1.9277069, -0.0124208, , , , , , , 
1.9281724, -0.0397803, 2.1506538, -0.0085603, , , , , , , 1.9281724, 0, 1.9281724, 0.0184634, 1.9281724, -0.0270237, 1.9281724, -0.0216526, 1.9281724, -0.003357, 1.9281724, -0.0097353, , , , , , , 
1.9286379, -0.0391089, 2.1511731, -0.0023499, , , , , , , 1.9286379, 0, 1.9286379, 0.0193027, 1.9286379, -0.0276951, 1.9286379, -0.0209812, 1.9286379, -0.002182, 1.9286379, -0.0099031, , , , , , , 
1.9291034, -0.0313878, 2.1516923, -0.0078889, , , , , , , 1.9291034, 0, 1.9291034, 0.018967, 1.9291034, -0.0275273, 1.9291034, -0.0206455, 1.9291034, -0.0015106, 1.9291034, -0.0112459, , , , , , , 
1.929569, -0.0320592, 2.1522115, -0.0162814, , , , , , , 1.929569, 0, 1.929569, 0.0176242, 1.929569, -0.0270237, 1.929569, -0.0216526, 1.929569, -0.0011749, 1.929569, -0.0115816, , , , , , , 
1.9300345, -0.0417945, 2.1527308, -0.0198062, , , , , , , 1.9300345, 0, 1.9300345, 0.0169528, 1.9300345, -0.026688, 1.9300345, -0.0240024, 1.9300345, -0.0025177, 1.9300345, -0.0129244, , , , , , , 
1.9305, -0.0404517, 2.15325, -0.0206455, , , , , , , 1.9305, 0, 1.9305, 0.0162814, 1.9305, 0, 1.9305, -0.0253452, 1.9305, -0.0041962, 1.9305, -0.0142672, , , , , , , 
1.9309655, -0.0327306, 2.1537692, -0.0171206, , , , , , , 1.9309655, 0, 1.9309655, 0.0152743, 1.9309655, 0, 1.9309655, -0.0270237, 1.9309655, -0.0050355, 1.9309655, -0.0149386, , , , , , , 
1.931431, -0.0265202, 2.1542885, -0.008896, , , , , , , 1.931431, 0, 1.931431, 0.01561, 1.931431, 0, 1.931431, -0.0287022, 1.931431, -0.0045319, 1.931431, -0.0142672, , , , , , , 
1.9318966, -0.0256809, 2.1548077, -0.0025177, , , , , , , 1.9318966, 0, 1.9318966, 0.0172885, 1.9318966, 0, 1.9318966, -0.0283665, 1.9318966, -0.002182, 1.9318966, -0.012253, , , , , , , 
1.9323621, -0.0287022, 2.1553269, -0.0001678, , , , , , , 1.9323621, 0, 1.9323621, 0.0179599, 1.9323621, 0, 1.9323621, -0.0260166, 1.9323621, -0.0011749, 1.9323621, -0.0112459, , , , , , , 
1.9328276, -0.0283665, 2.1558462, -0.0036927, , , , , , , 1.9328276, 0, 1.9328276, 0.0179599, 1.9328276, 0, 1.9328276, -0.0246738, 1.9328276, -0.0028534, 1.9328276, -0.0109102, , , , , , , 
1.9332931, -0.0223239, 2.1563654, -0.0105745, , , , , , , 1.9332931, 0, 1.9332931, 0.0179599, 1.9332931, 0, 1.9332931, -0.0271916, 1.9332931, -0.0050355, 1.9332931, -0.0115816, , , , , , , 
1.9337586, -0.018967, 2.1568846, -0.0169528, , , , , , , 1.9337586, 0, 1.9337586, 0.0179599, 1.9337586, 0, 1.9337586, -0.0307164, 1.9337586, -0.0052033, 1.9337586, -0.0129244, , , , , , , 
1.9342241, -0.0229953, 2.1574038, -0.0209812, , , , , , , 1.9342241, 0, 1.9342241, 0.0186313, 1.9342241, 0, 1.9342241, -0.0303807, 1.9342241, -0.0036927, 1.9342241, -0.0142672, , , , , , , 
1.9346897, -0.0229953, 2.1579231, -0.0226596, , , , , , , 1.9346897, 0, 1.9346897, 0.0184634, 1.9346897, 0, 1.9346897, -0.0276951, 1.9346897, -0.0031891, 1.9346897, -0.0149386, , , , , , , 
1.9351552, -0.01561, 2.1584423, -0.0203098, , , , , , , 1.9351552, 0, 1.9351552, 0.0186313, 1.9351552, 0, 1.9351552, -0.0240024, 1.9351552, -0.0028534, 1.9351552, -0.0162814, , , , , , , 
1.9356207, -0.0125887, 2.1589615, -0.0142672, , , , , , , 1.9356207, 0, 1.9356207, 0.0193027, 1.9356207, 0, 1.9356207, -0.0182956, 1.9356207, -0.0015106, 1.9356207, -0.0182956, , , , , , , 
1.9360862, -0.0125887, 2.1594808, -0.005539, , , , , , , 1.9360862, 0, 1.9360862, 0.0206455, 1.9360862, 0, 1.9360862, -0.0119173, 1.9360862, -0.0008392, 1.9360862, -0.0179599, , , , , , , 
1.9365517, -0.0052033, 2.16, -0.0001678, , , , , , , 1.9365517, 0, 1.9365517, 0.0224918, 1.9365517, 0, 1.9365517, -0.0068818, 1.9365517, -0.0023499, 1.9365517, -0.0176242, , , , , , , 
1.9370172, -0.0031891, 2.1605192, -0.0018463, , , , , , , 1.9370172, 0, 1.9370172, 0.0226596, 1.9370172, 0, 1.9370172, -0.0038605, 1.9370172, -0.0048676, 1.9370172, -0.0171206, , , , , , , 
1.9374828, -0.0077211, 2.1610385, -0.0058747, , , , , , , 1.9374828, 0, 1.9374828, 0.023331, 1.9374828, 0, 1.9374828, -0.0035248, 1.9374828, -0.0052033, 1.9374828, -0.0166171, , , , , , , 
1.9379483, -0.0082246, 2.1615577, -0.0082246, , , , , , , 1.9379483, 0, 1.9379483, 0.0226596, 1.9379483, 0, 1.9379483, -0.0083925, 1.9379483, -0.0035248, 1.9379483, -0.0166171, , , , , , , 
1.9384138, -0.0048676, 2.1620769, -0.0075532, , , , , , , 1.9384138, 0, 1.9384138, 0.0196384, 1.9384138, 0, 1.9384138, -0.0142672, 1.9384138, -0.0023499, 1.9384138, -0.017792, , , , , , , 
1.9388793, -0.0035248, 2.1625962, -0.0062104, , , , , , , 1.9388793, 0, 1.9388793, 0.0176242, 1.9388793, 0, 1.9388793, -0.0181277, 1.9388793, -0.0035248, 1.9388793, -0.0182956, , , , , , , 
1.9393448, -0.0030213, 2.1631154, -0.0052033, , , , , , , 1.9393448, 0, 1.9393448, 0.0169528, 1.9393448, 0, 1.9393448, -0.0208133, 1.9393448, -0.0045319, 1.9393448, -0.0182956, , , , , , , 
1.9398103, 0.0023499, 2.1636346, -0.0035248, , , , , , , 1.9398103, 0, 1.9398103, 0.0176242, 1.9398103, 0, 1.9398103, -0.0250095, 1.9398103, -0.0031891, 1.9398103, -0.018967, , , , , , , 
1.9402759, 0.002182, 2.1641538, -0.0015106, , , , , , , 1.9402759, 0, 1.9402759, 0.0193027, 1.9402759, 0, 1.9402759, -0.0283665, 1.9402759, -0.002182, 1.9402759, -0.0209812, , , , , , , 
1.9407414, -0.0045319, 2.1646731, -0.0025177, , , , , , , 1.9407414, 0, 1.9407414, 0.0203098, 1.9407414, 0, 1.9407414, -0.0263523, 1.9407414, -0.0015106, 1.9407414, -0.0216526, , , , , , , 
1.9412069, -0.0075532, 2.1651923, -0.0085603, , , , , , , 1.9412069, 0, 1.9412069, 0.0199741, 1.9412069, 0, 1.9412069, -0.0243381, 1.9412069, -0.0018463, 1.9412069, -0.0223239, , , , , , , 
1.9416724, -0.0070497, 2.1657115, -0.01561, , , , , , , 1.9416724, 0, 1.9416724, 0.0206455, 1.9416724, 0, 1.9416724, -0.0243381, 1.9416724, -0.0028534, 1.9416724, -0.0229953, , , , , , , 
1.9421379, -0.008896, 2.1662308, -0.0198062, , , , , , , 1.9421379, 0, 1.9421379, 0.0206455, 1.9421379, 0, 1.9421379, -0.0271916, 1.9421379, -0.0010071, 1.9421379, -0.0236667, , , , , , , 
1.9426034, -0.0125887, 2.16675, -0.0196384, , , , , , , 1.9426034, 0, 1.9426034, 0.0186313, 1.9426034, 0, 1.9426034, -0.0273594, 1.9426034, -0.0005035, 1.9426034, -0.0219883, , , , , , , 
1.943069, -0.0216526, 2.1672692, -0.0172885, , , , , , , 1.943069, 0, 1.943069, 0.0167849, 1.943069, 0, 1.943069, -0.0243381, 1.943069, -0.0025177, 1.943069, -0.018967, , , , , , , 
1.9435345, -0.0275273, 2.1677885, -0.0068818, , , , , , , 1.9435345, 0, 1.9435345, 0.0162814, 1.9435345, 0, 1.9435345, -0.0219883, 1.9435345, -0.0028534, 1.9435345, -0.018967, , , , , , , 
1.944, -0.0169528, 2.1683077, 0.0045319, , , , , , , 1.944, -0.0115816, 1.944, 0.0169528, 1.944, -0.0231632, 1.944, -0.0223239, 1.944, -0.0015106, 1.944, -0.0209812, , , , , , , 
1.9444655, -0.0035248, 2.1688269, 0.0099031, , , , , , , 1.9444655, -0.0112459, 1.9444655, 0.0186313, 1.9444655, -0.0229953, 1.9444655, -0.0216526, 1.9444655, -0.002182, 1.9444655, -0.0213169, , , , , , , 
1.944931, 0.0036927, 2.1693462, 0.0063783, , , , , , , 1.944931, -0.0105745, 1.944931, 0.0196384, 1.944931, -0.0243381, 1.944931, -0.0209812, 1.944931, -0.0035248, 1.944931, -0.018967, , , , , , , 
1.9453966, 0.0052033, 2.1698654, -0.0008392, , , , , , , 1.9453966, -0.0115816, 1.9453966, 0.0199741, 1.9453966, -0.0243381, 1.9453966, -0.0219883, 1.9453966, -0.0028534, 1.9453966, -0.0164492, , , , , , , 
1.9458621, 0.0065461, 2.1703846, -0.0105745, , , , , , , 1.9458621, -0.0125887, 1.9458621, 0.0193027, 1.9458621, -0.0250095, 1.9458621, -0.0236667, 1.9458621, -0.0018463, 1.9458621, -0.0169528, , , , , , , 
1.9463276, 0.0058747, 2.1709038, -0.0223239, , , , , , , 1.9463276, -0.0129244, 1.9463276, 0.0186313, 1.9463276, -0.0283665, 1.9463276, -0.0229953, 1.9463276, -0.0010071, 1.9463276, -0.0179599, , , , , , , 
1.9467931, 0.0063783, 2.1714231, -0.0305486, , , , , , , 1.9467931, -0.0135958, 1.9467931, 0.0172885, 1.9467931, -0.0317235, 1.9467931, -0.0206455, 1.9467931, -0.0003357, 1.9467931, -0.0179599, , , , , , , 
1.9472586, 0.0063783, 2.1719423, -0.0293736, , , , , , , 1.9472586, -0.0132601, 1.9472586, 0.0176242, 1.9472586, -0.0327306, 1.9472586, -0.018967, 1.9472586, -0.0003357, 1.9472586, -0.0179599, , , , , , , 
1.9477241, 0.0010071, 2.1724615, -0.0229953, , , , , , , 1.9477241, -0.0125887, 1.9477241, 0.0182956, 1.9477241, -0.0327306, 1.9477241, -0.0186313, 1.9477241, -0.0015106, 1.9477241, -0.0179599, , , , , , , 
1.9481897, -0.0041962, 2.1729808, -0.0167849, , , , , , , 1.9481897, -0.012253, 1.9481897, 0.0176242, 1.9481897, -0.0323949, 1.9481897, -0.0213169, 1.9481897, -0.002182, 1.9481897, -0.0172885, , , , , , , 
1.9486552, -0.0045319, 2.1735, -0.0095674, , , , , , , 1.9486552, -0.0129244, 1.9486552, 0.0166171, 1.9486552, -0.0315557, 1.9486552, -0.023331, 1.9486552, -0.0028534, 1.9486552, -0.0159457, , , , , , , 
1.9491207, -0.005539, 2.1740192, -0.0062104, , , , , , , 1.9491207, -0.0124208, 1.9491207, 0.0172885, 1.9491207, -0.0323949, 1.9491207, -0.023331, 1.9491207, -0.002182, 1.9491207, -0.0149386, , , , , , , 
1.9495862, -0.005539, 2.1745385, -0.0109102, , , , , , , 1.9495862, -0.0119173, 1.9495862, 0.0196384, 1.9495862, -0.0339055, 1.9495862, -0.0209812, 1.9495862, -0.0020142, 1.9495862, -0.0146029, , , , , , , 
1.9500517, 0.0005035, 2.1750577, -0.0209812, , , , , , , 1.9500517, -0.012253, 1.9500517, 0.0203098, 1.9500517, -0.0344091, 1.9500517, -0.021149, 1.9500517, -0.0015106, 1.9500517, -0.0149386, , , , , , , 
1.9505172, 0.0077211, 2.1755769, -0.0283665, , , , , , , 1.9505172, -0.0130922, 1.9505172, 0.0209812, 1.9505172, -0.0340734, 1.9505172, -0.0240024, 1.9505172, -0.0015106, 1.9505172, -0.0142672, , , , , , , 
