Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24-09-2025 10:38:32
Collection Length (seconds):, 5.8185
 Hamstrings left (85586), , TibilaisÂ Anterior right (85650), ,  Rectus Femoris left (85878), ,  Rectus Femoris right (85844), ,  Hamstrings right (85641), ,  Gastrocnemius right (85873), ,  Gastrocnemius left (85904), , TibilaisÂ Anterior left (85605)
sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
0.2904828, -0.0229953, 0.2904828, -0.0130922, 0.2904828, -0.0083925, 0.2904828, 0.0229953, 0.2904828, -0.0297093, 0.2904828, 0.0008392, 0.2904828, -0.0270237, 0.2904828, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.2909483, -0.0206455, 0.2909483, -0.012253, 0.2909483, -0.0083925, 0.2909483, 0.0204776, 0.2909483, -0.0273594, 0.2909483, 0.002182, 0.2909483, -0.0271916, 0.2909483, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.2914138, -0.0164492, 0.2914138, -0.0112459, 0.2914138, -0.0078889, 0.2914138, 0.0182956, 0.2914138, -0.0256809, 0.2914138, 0.003357, 0.2914138, -0.026688, 0.2914138, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.2918793, -0.0115816, 0.2918793, -0.0115816, 0.2918793, -0.0072175, 0.2918793, 0.0191348, 0.2918793, -0.0250095, 0.2918793, 0.0028534, 0.2918793, -0.0246738, 0.2918793, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.2923448, -0.0082246, 0.2923448, -0.0119173, 0.2923448, -0.0077211, 0.2923448, 0.0208133, 0.2923448, -0.0256809, 0.2923448, 0.0015106, 0.2923448, -0.0236667, 0.2923448, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
0.2928103, -0.0072175, 0.2928103, -0.0112459, 0.2928103, -0.0082246, 0.2928103, 0.0219883, 0.2928103, -0.0285344, 0.2928103, 0.0011749, 0.2928103, -0.0243381, 0.2928103, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
0.2932759, -0.005539, 0.2932759, -0.0112459, 0.2932759, -0.0083925, 0.2932759, 0.0216526, 0.2932759, -0.0357519, 0.2932759, 0.0005035, 0.2932759, -0.0250095, 0.2932759, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.2937414, -0.002182, 0.2937414, -0.012253, 0.2937414, -0.0099031, 0.2937414, 0.0203098, 0.2937414, -0.0391089, 0.2937414, -0.0010071, 0.2937414, -0.0250095, 0.2937414, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.2942069, 0.0011749, 0.2942069, -0.0135958, 0.2942069, -0.0109102, 0.2942069, 0.0193027, 0.2942069, -0.0354162, 0.2942069, -0.0025177, 0.2942069, -0.0260166, 0.2942069, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.2946724, 0.0018463, 0.2946724, -0.0135958, 0.2946724, -0.0095674, 0.2946724, 0.0186313, 0.2946724, -0.0310521, 0.2946724, -0.0041962, 0.2946724, -0.0270237, 0.2946724, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.2951379, -0.0018463, 0.2951379, -0.0142672, 0.2951379, -0.0083925, 0.2951379, 0.018967, 0.2951379, -0.030045, 0.2951379, -0.0092317, 0.2951379, -0.0263523, 0.2951379, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.2956034, -0.005539, 0.2956034, -0.0149386, 0.2956034, -0.008896, 0.2956034, 0.0196384, 0.2956034, -0.030045, 0.2956034, -0.0152743, 0.2956034, -0.0263523, 0.2956034, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
0.296069, -0.0075532, 0.296069, -0.01561, 0.296069, -0.0095674, 0.296069, 0.0193027, 0.296069, -0.0302129, 0.296069, -0.0216526, 0.296069, -0.0263523, 0.296069, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.2965345, -0.0112459, 0.2965345, -0.01561, 0.2965345, -0.0090639, 0.2965345, 0.0179599, 0.2965345, -0.0320592, 0.2965345, -0.0243381, 0.2965345, -0.0263523, 0.2965345, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
0.297, -0.0135958, 0.297, -0.0139315, 0.297, -0.008896, 0.297, 0.0179599, 0.297, -0.0340734, 0.297, -0.0196384, 0.297, -0.0271916, 0.297, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.2974655, -0.0125887, 0.2974655, -0.0132601, 0.2974655, -0.0078889, 0.2974655, 0.0186313, 0.2974655, -0.0354162, 0.2974655, -0.0082246, 0.2974655, -0.0276951, 0.2974655, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.297931, -0.0085603, 0.297931, -0.0129244, 0.297931, -0.0068818, 0.297931, 0.0186313, 0.297931, -0.0347448, 0.297931, 0.0011749, 0.297931, -0.0265202, 0.297931, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.2983966, -0.0045319, 0.2983966, -0.0115816, 0.2983966, -0.005539, 0.2983966, 0.0186313, 0.2983966, -0.0344091, 0.2983966, 0.0062104, 0.2983966, -0.0256809, 0.2983966, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.2988621, -0.0045319, 0.2988621, -0.0099031, 0.2988621, -0.0048676, 0.2988621, 0.017792, 0.2988621, -0.0330663, 0.2988621, 0.0065461, 0.2988621, -0.0256809, 0.2988621, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.2993276, -0.0082246, 0.2993276, -0.008896, 0.2993276, -0.0062104, 0.2993276, 0.0166171, 0.2993276, -0.0315557, 0.2993276, 0.0065461, 0.2993276, -0.0251774, 0.2993276, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.2997931, -0.0129244, 0.2997931, -0.0085603, 0.2997931, -0.0070497, 0.2997931, 0.0162814, 0.2997931, -0.0313878, 0.2997931, 0.0045319, 0.2997931, -0.0250095, 0.2997931, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.3002586, -0.0176242, 0.3002586, -0.0092317, 0.3002586, -0.0070497, 0.3002586, 0.0166171, 0.3002586, -0.0323949, 0.3002586, 0.0011749, 0.3002586, -0.0246738, 0.3002586, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.3007241, -0.0216526, 0.3007241, -0.0092317, 0.3007241, -0.0082246, 0.3007241, 0.017792, 0.3007241, -0.0330663, 0.3007241, -0.0013428, 0.3007241, -0.0243381, 0.3007241, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.3011897, -0.0243381, 0.3011897, -0.0082246, 0.3011897, -0.0075532, 0.3011897, 0.0186313, 0.3011897, -0.0360876, 0.3011897, -0.0016785, 0.3011897, -0.0243381, 0.3011897, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.3016552, -0.023331, 0.3016552, -0.0090639, 0.3016552, -0.0072175, 0.3016552, 0.0196384, 0.3016552, -0.0391089, 0.3016552, -0.002182, 0.3016552, -0.0256809, 0.3016552, -0.0171206, , , , , , , , , , , , , , , , , , , , , , 
0.3021207, -0.0169528, 0.3021207, -0.0104067, 0.3021207, -0.0070497, 0.3021207, 0.0198062, 0.3021207, -0.0379339, 0.3021207, -0.0028534, 0.3021207, -0.0256809, 0.3021207, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3025862, -0.0072175, 0.3025862, -0.011078, 0.3025862, -0.0075532, 0.3025862, 0.0206455, 0.3025862, -0.0339055, 0.3025862, -0.0023499, 0.3025862, -0.0243381, 0.3025862, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.3030517, 0.0025177, 0.3030517, -0.0102388, 0.3030517, -0.008896, 0.3030517, 0.021149, 0.3030517, -0.0307164, 0.3030517, -0.0015106, 0.3030517, -0.024506, 0.3030517, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.3035172, 0.0102388, 0.3035172, -0.0092317, 0.3035172, -0.0085603, 0.3035172, 0.0203098, 0.3035172, -0.0270237, 0.3035172, -0.0003357, 0.3035172, -0.0260166, 0.3035172, -0.0171206, , , , , , , , , , , , , , , , , , , , , , 
0.3039828, 0.0112459, 0.3039828, -0.0095674, 0.3039828, -0.008896, 0.3039828, 0.0193027, 0.3039828, -0.018967, 0.3039828, -0.0008392, 0.3039828, -0.0271916, 0.3039828, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3044483, 0.0072175, 0.3044483, -0.0102388, 0.3044483, -0.0095674, 0.3044483, 0.0186313, 0.3044483, -0.0092317, 0.3044483, -0.0005035, 0.3044483, -0.0283665, 0.3044483, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.3049138, -0.0028534, 0.3049138, -0.0099031, 0.3049138, -0.0097353, 0.3049138, 0.0186313, 0.3049138, -0.0028534, 0.3049138, -0.0001678, 0.3049138, -0.0287022, 0.3049138, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.3053793, -0.0166171, 0.3053793, -0.0099031, 0.3053793, -0.011078, 0.3053793, 0.0193027, 0.3053793, -0.0035248, 0.3053793, -0.0015106, 0.3053793, -0.0283665, 0.3053793, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.3058448, -0.0270237, 0.3058448, -0.0104067, 0.3058448, -0.0112459, 0.3058448, 0.0193027, 0.3058448, -0.0082246, 0.3058448, -0.0028534, 0.3058448, -0.0283665, 0.3058448, -0.0149386, , , , , , , , , , , , , , , , , , , , , , 
0.3063103, -0.0276951, 0.3063103, -0.0115816, 0.3063103, -0.0102388, 0.3063103, 0.0193027, 0.3063103, -0.0149386, 0.3063103, -0.002182, 0.3063103, -0.0283665, 0.3063103, -0.0142672, , , , , , , , , , , , , , , , , , , , , , 
0.3067759, -0.0231632, 0.3067759, -0.012253, 0.3067759, -0.0102388, 0.3067759, 0.018967, 0.3067759, -0.0149386, 0.3067759, -0.002182, 0.3067759, -0.0290379, 0.3067759, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
0.3072414, -0.0176242, 0.3072414, -0.0117494, 0.3072414, -0.0102388, 0.3072414, 0.0184634, 0.3072414, -0.0085603, 0.3072414, -0.0030213, 0.3072414, -0.0290379, 0.3072414, -0.0181277, , , , , , , , , , , , , , , , , , , , , , 
0.3077069, -0.012253, 0.3077069, -0.0129244, 0.3077069, -0.0090639, 0.3077069, 0.0186313, 0.3077069, -0.0015106, 0.3077069, -0.0036927, 0.3077069, -0.0276951, 0.3077069, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3081724, -0.0073854, 0.3081724, -0.0135958, 0.3081724, -0.0082246, 0.3081724, 0.0182956, 0.3081724, 0.0028534, 0.3081724, -0.0030213, 0.3081724, -0.0260166, 0.3081724, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3086379, -0.0041962, 0.3086379, -0.0125887, 0.3086379, -0.0068818, 0.3086379, 0.0172885, 0.3086379, -0.0008392, 0.3086379, -0.0028534, 0.3086379, -0.0276951, 0.3086379, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.3091034, -0.0035248, 0.3091034, -0.012253, 0.3091034, -0.0062104, 0.3091034, 0.0169528, 0.3091034, -0.0109102, 0.3091034, -0.0028534, 0.3091034, -0.0290379, 0.3091034, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.309569, -0.0068818, 0.309569, -0.0119173, 0.309569, -0.0072175, 0.309569, 0.0172885, 0.309569, -0.0224918, 0.309569, -0.0020142, 0.309569, -0.0276951, 0.309569, -0.0171206, , , , , , , , , , , , , , , , , , , , , , 
0.3100345, -0.0142672, 0.3100345, -0.0132601, 0.3100345, -0.0090639, 0.3100345, 0.017792, 0.3100345, -0.035584, 0.3100345, -0.0030213, 0.3100345, -0.0270237, 0.3100345, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.3105, -0.0223239, 0.3105, -0.0125887, 0.3105, -0.0099031, 0.3105, 0.0169528, 0.3105, -0.0468299, 0.3105, -0.0045319, 0.3105, -0.0273594, 0.3105, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.3109655, -0.0263523, 0.3109655, -0.0117494, 0.3109655, -0.008896, 0.3109655, 0.0166171, 0.3109655, -0.0585794, 0.3109655, -0.0057069, 0.3109655, -0.027863, 0.3109655, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.311431, -0.0260166, 0.311431, -0.0115816, 0.311431, -0.0085603, 0.311431, 0.0179599, 0.311431, -0.0743572, 0.311431, -0.0048676, 0.311431, -0.0283665, 0.311431, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.3118966, -0.0250095, 0.3118966, -0.0117494, 0.3118966, -0.008896, 0.3118966, 0.0199741, 0.3118966, -0.0887922, 0.3118966, -0.0035248, 0.3118966, -0.0297093, 0.3118966, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3123621, -0.0236667, 0.3123621, -0.012253, 0.3123621, -0.008896, 0.3123621, 0.0206455, 0.3123621, -0.0948348, 0.3123621, -0.002182, 0.3123621, -0.0297093, 0.3123621, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.3128276, -0.0243381, 0.3128276, -0.012253, 0.3128276, -0.0082246, 0.3128276, 0.0198062, 0.3128276, -0.0827497, 0.3128276, -0.0018463, 0.3128276, -0.0290379, 0.3128276, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
0.3132931, -0.0256809, 0.3132931, -0.0132601, 0.3132931, -0.0072175, 0.3132931, 0.0182956, 0.3132931, -0.0585794, 0.3132931, -0.0018463, 0.3132931, -0.0303807, 0.3132931, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.3137586, -0.0243381, 0.3137586, -0.012253, 0.3137586, -0.0070497, 0.3137586, 0.0172885, 0.3137586, -0.0404517, 0.3137586, -0.0028534, 0.3137586, -0.0317235, 0.3137586, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
0.3142241, -0.0196384, 0.3142241, -0.0129244, 0.3142241, -0.0072175, 0.3142241, 0.0172885, 0.3142241, -0.0337377, 0.3142241, -0.0028534, 0.3142241, -0.0313878, 0.3142241, -0.0181277, , , , , , , , , , , , , , , , , , , , , , 
0.3146897, -0.01561, 0.3146897, -0.0140993, 0.3146897, -0.0068818, 0.3146897, 0.0179599, 0.3146897, -0.0310521, 0.3146897, -0.0018463, 0.3146897, -0.0303807, 0.3146897, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
0.3151552, -0.0125887, 0.3151552, -0.0142672, 0.3151552, -0.0068818, 0.3151552, 0.0182956, 0.3151552, -0.0283665, 0.3151552, -0.0025177, 0.3151552, -0.0283665, 0.3151552, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
0.3156207, -0.0092317, 0.3156207, -0.012253, 0.3156207, -0.0068818, 0.3156207, 0.0179599, 0.3156207, -0.0276951, 0.3156207, -0.0028534, 0.3156207, -0.027863, 0.3156207, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3160862, -0.0072175, 0.3160862, -0.0115816, 0.3160862, -0.0082246, 0.3160862, 0.0166171, 0.3160862, -0.0303807, 0.3160862, -0.0035248, 0.3160862, -0.0283665, 0.3160862, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.3165517, -0.0085603, 0.3165517, -0.0112459, 0.3165517, -0.0095674, 0.3165517, 0.0164492, 0.3165517, -0.0327306, 0.3165517, -0.0031891, 0.3165517, -0.0283665, 0.3165517, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.3170172, -0.0099031, 0.3170172, -0.0109102, 0.3170172, -0.0109102, 0.3170172, 0.0172885, 0.3170172, -0.0317235, 0.3170172, -0.0025177, 0.3170172, -0.0290379, 0.3170172, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.3174828, -0.0115816, 0.3174828, -0.0109102, 0.3174828, -0.0119173, 0.3174828, 0.0184634, 0.3174828, -0.030045, 0.3174828, -0.0018463, 0.3174828, -0.0293736, 0.3174828, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.3179483, -0.0129244, 0.3179483, -0.0109102, 0.3179483, -0.0129244, 0.3179483, 0.0179599, 0.3179483, -0.0276951, 0.3179483, -0.0015106, 0.3179483, -0.0297093, 0.3179483, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.3184138, -0.01561, 0.3184138, -0.0109102, 0.3184138, -0.0115816, 0.3184138, 0.0159457, 0.3184138, -0.0263523, 0.3184138, -0.0015106, 0.3184138, -0.030045, 0.3184138, -0.0159457, , , , , , , , , , , , , , , , , , , , , , 
0.3188793, -0.0162814, 0.3188793, -0.0117494, 0.3188793, -0.0102388, 0.3188793, 0.0149386, 0.3188793, -0.0276951, 0.3188793, -0.002182, 0.3188793, -0.0302129, 0.3188793, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.3193448, -0.0142672, 0.3193448, -0.012253, 0.3193448, -0.0092317, 0.3193448, 0.0146029, 0.3193448, -0.0293736, 0.3193448, -0.0035248, 0.3193448, -0.0285344, 0.3193448, -0.0166171, , , , , , , , , , , , , , , , , , , , , , 
0.3198103, -0.0112459, 0.3198103, -0.0125887, 0.3198103, -0.0087282, 0.3198103, 0.0146029, 0.3198103, -0.0283665, 0.3198103, -0.0043641, 0.3198103, -0.0263523, 0.3198103, -0.0159457, , , , , , , , , , , , , , , , , , , , , , 
0.3202759, -0.0109102, 0.3202759, -0.0139315, 0.3202759, -0.0095674, 0.3202759, 0.01561, 0.3202759, -0.0236667, 0.3202759, -0.0046998, 0.3202759, -0.0250095, 0.3202759, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
0.3207414, -0.0112459, 0.3207414, -0.01561, 0.3207414, -0.0109102, 0.3207414, 0.0166171, 0.3207414, -0.0152743, 0.3207414, -0.0031891, 0.3207414, -0.023331, 0.3207414, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.3212069, -0.0129244, 0.3212069, -0.0171206, 0.3212069, -0.0109102, 0.3212069, 0.0172885, 0.3212069, -0.0045319, 0.3212069, -0.0028534, 0.3212069, -0.0229953, 0.3212069, -0.0196384, , , , , , , , , , , , , , , , , , , , , , 
0.3216724, -0.0151064, 0.3216724, -0.0164492, 0.3216724, -0.0095674, 0.3216724, 0.0166171, 0.3216724, 0.0028534, 0.3216724, -0.0030213, 0.3216724, -0.0253452, 0.3216724, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.3221379, -0.0162814, 0.3221379, -0.0151064, 0.3221379, -0.0075532, 0.3221379, 0.0151064, 0.3221379, 0.0048676, 0.3221379, -0.0041962, 0.3221379, -0.0273594, 0.3221379, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
0.3226034, -0.0172885, 0.3226034, -0.0135958, 0.3226034, -0.0072175, 0.3226034, 0.0149386, 0.3226034, 0.0043641, 0.3226034, -0.0062104, 0.3226034, -0.027863, 0.3226034, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.323069, -0.0176242, 0.323069, -0.0132601, 0.323069, -0.0085603, 0.323069, 0.0146029, 0.323069, 0.0045319, 0.323069, -0.0075532, 0.323069, -0.0270237, 0.323069, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3235345, -0.0162814, 0.3235345, -0.0125887, 0.3235345, -0.0095674, 0.3235345, 0.0159457, 0.3235345, 0.0052033, 0.3235345, -0.005539, 0.3235345, -0.0256809, 0.3235345, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.324, -0.0149386, 0.324, -0.0124208, 0.324, -0.0090639, 0.324, 0.0172885, 0.324, 0.0045319, 0.324, -0.0028534, 0.324, -0.0243381, 0.324, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3244655, -0.0135958, 0.3244655, -0.012253, 0.3244655, -0.0085603, 0.3244655, 0.0176242, 0.3244655, 0.0050355, 0.3244655, -0.0031891, 0.3244655, -0.0243381, 0.3244655, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.324931, -0.012253, 0.324931, -0.012253, 0.324931, -0.0083925, 0.324931, 0.0169528, 0.324931, 0.0048676, 0.324931, -0.0036927, 0.324931, -0.023331, 0.324931, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
0.3253966, -0.0095674, 0.3253966, -0.0125887, 0.3253966, -0.0075532, 0.3253966, 0.0169528, 0.3253966, 0.0025177, 0.3253966, -0.0031891, 0.3253966, -0.023331, 0.3253966, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.3258621, -0.0077211, 0.3258621, -0.0130922, 0.3258621, -0.0082246, 0.3258621, 0.0184634, 0.3258621, 0.0052033, 0.3258621, -0.0028534, 0.3258621, -0.0236667, 0.3258621, -0.0186313, , , , , , , , , , , , , , , , , , , , , , 
0.3263276, -0.005539, 0.3263276, -0.0129244, 0.3263276, -0.0095674, 0.3263276, 0.0199741, 0.3263276, 0.0132601, 0.3263276, -0.0023499, 0.3263276, -0.0246738, 0.3263276, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.3267931, -0.0041962, 0.3267931, -0.0132601, 0.3267931, -0.0109102, 0.3267931, 0.0193027, 0.3267931, 0.0151064, 0.3267931, -0.0026856, 0.3267931, -0.0256809, 0.3267931, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.3272586, -0.0041962, 0.3272586, -0.0132601, 0.3272586, -0.0109102, 0.3272586, 0.0196384, 0.3272586, -0.0031891, 0.3272586, -0.0028534, 0.3272586, -0.0263523, 0.3272586, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3277241, -0.0062104, 0.3277241, -0.0132601, 0.3277241, -0.0109102, 0.3277241, 0.0198062, 0.3277241, -0.0506905, 0.3277241, -0.002182, 0.3277241, -0.0270237, 0.3277241, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.3281897, -0.0078889, 0.3281897, -0.0142672, 0.3281897, -0.0099031, 0.3281897, 0.0199741, 0.3281897, -0.1082628, 0.3281897, -0.0005035, 0.3281897, -0.0270237, 0.3281897, -0.0164492, , , , , , , , , , , , , , , , , , , , , , 
0.3286552, -0.0082246, 0.3286552, -0.0162814, 0.3286552, -0.0090639, 0.3286552, 0.0186313, 0.3286552, -0.1418326, 0.3286552, 0.0005035, 0.3286552, -0.0256809, 0.3286552, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.3291207, -0.008896, 0.3291207, -0.0162814, 0.3291207, -0.0078889, 0.3291207, 0.0186313, 0.3291207, -0.1290761, 0.3291207, -0.0008392, 0.3291207, -0.0256809, 0.3291207, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
0.3295862, -0.0119173, 0.3295862, -0.0154421, 0.3295862, -0.0075532, 0.3295862, 0.0186313, 0.3295862, -0.0840925, 0.3295862, -0.0018463, 0.3295862, -0.026688, 0.3295862, -0.0193027, , , , , , , , , , , , , , , , , , , , , , 
0.3300517, -0.01561, 0.3300517, -0.0146029, 0.3300517, -0.008896, 0.3300517, 0.0179599, 0.3300517, -0.0431373, 0.3300517, -0.0008392, 0.3300517, -0.0270237, 0.3300517, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3305172, -0.018967, 0.3305172, -0.0139315, 0.3305172, -0.0105745, 0.3305172, 0.0172885, 0.3305172, -0.0256809, 0.3305172, 0.0003357, 0.3305172, -0.0270237, 0.3305172, -0.0172885, , , , , , , , , , , , , , , , , , , , , , 
0.3309828, -0.0213169, 0.3309828, -0.0129244, 0.3309828, -0.010071, 0.3309828, 0.0176242, 0.3309828, -0.0246738, 0.3309828, -0.0008392, 0.3309828, -0.0273594, 0.3309828, -0.018967, , , , , , , , , , , , , , , , , , , , , , 
0.3314483, -0.0199741, 0.3314483, -0.012253, 0.3314483, -0.0090639, 0.3314483, 0.0179599, 0.3314483, -0.0263523, 0.3314483, -0.0025177, 0.3314483, -0.0276951, 0.3314483, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.3319138, -0.0182956, 0.3319138, -0.0119173, 0.3319138, -0.0095674, 0.3319138, 0.0172885, 0.3319138, -0.0276951, 0.3319138, -0.0041962, 0.3319138, -0.0270237, 0.3319138, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.3323793, -0.0159457, 0.3323793, -0.0114137, 0.3323793, -0.0109102, 0.3323793, 0.0172885, 0.3323793, -0.0317235, 0.3323793, -0.005539, 0.3323793, -0.0261845, 0.3323793, -0.01561, , , , , , , , , , , , , , , , , , , , , , 
0.3328448, -0.0129244, 0.3328448, -0.0115816, 0.3328448, -0.0109102, 0.3328448, 0.0176242, 0.3328448, -0.0360876, 0.3328448, -0.0063783, 0.3328448, -0.0260166, 0.3328448, -0.0159457, , , , , , , , , , , , , , , , , , , , , , 
0.3333103, -0.0075532, 0.3333103, -0.0125887, 0.3333103, -0.0109102, 0.3333103, 0.0172885, 0.3333103, -0.0411231, 0.3333103, -0.005539, 0.3333103, -0.026688, 0.3333103, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
0.3337759, -0.0035248, 0.3337759, -0.0135958, 0.3337759, -0.0102388, 0.3337759, 0.0166171, 0.3337759, -0.0446479, 0.3337759, -0.0038605, 0.3337759, -0.0270237, 0.3337759, -0.0179599, , , , , , , , , , , , , , , , , , , , , , 
0.3342414, -0.0025177, 0.3342414, -0.0139315, 0.3342414, -0.0109102, 0.3342414, 0.0162814, 0.3342414, -0.0397803, 0.3342414, -0.0031891, 0.3342414, -0.0263523, 0.3342414, -0.0184634, , , , , , , , , , , , , , , , , , , , , , 
0.3347069, -0.0065461, 0.3347069, -0.0135958, 0.3347069, -0.0109102, 0.3347069, 0.0179599, 0.3347069, -0.0297093, 0.3347069, -0.0035248, 0.3347069, -0.0258488, 0.3347069, -0.0182956, , , , , , , , , , , , , , , , , , , , , , 
0.3351724, -0.0109102, 0.3351724, -0.0125887, 0.3351724, -0.0090639, 0.3351724, 0.0186313, 0.3351724, -0.026688, 0.3351724, -0.0041962, 0.3351724, -0.0270237, 0.3351724, -0.017792, , , , , , , , , , , , , , , , , , , , , , 
0.3356379, -0.0119173, 0.3356379, -0.0127565, 0.3356379, -0.0082246, 0.3356379, 0.0199741, 0.3356379, -0.0297093, 0.3356379, -0.005539, 0.3356379, -0.0276951, 0.3356379, -0.0176242, , , , , , , , , , , , , , , , , , , , , , 
0.3361034, -0.0099031, 0.3361034, -0.0115816, 0.3361034, -0.008896, 0.3361034, 0.0203098, 0.3361034, -0.0283665, 0.3361034, -0.0072175, 0.3361034, -0.0275273, 0.3361034, -0.0169528, , , , , , , , , , , , , , , , , , , , , , 
0.336569, -0.0062104, 0.336569, -0.0099031, 0.336569, -0.0102388, 0.336569, 0.0193027, 0.336569, -0.018967, 0.336569, -0.0077211, 0.336569, -0.0283665, 0.336569, -0.0162814, , , , , , , , , , , , , , , , , , , , , , 
