Application:, Trigno Discover (2.0.1.3)
Date/Time:, 9/18/2025 4:07:04 PM
Collection Length (seconds):, 4.995
Tibilais Anterior left (85586), , Gastrocnemius right (85650), , , , , , , , Rectus Femoris left (85878), , Rectus Femoris right (85844), , Hamstrings left (85904), , Tibilais Anterior right (85641), , Hamstrings right (85873), , Gastrocnemius left (85605)
sensor mode: 40, , sensor mode: 49, , , , , , , , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40, , sensor mode: 40
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV)
, 2148.1481 Hz, , 1925.9259 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz, , 2148.1481 Hz
, 0.00046551724137931035 s, , 0.0005192307692307692 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , 0.00046551724137931035 s, , Type, Name, Label, Time (s), , 
4.8115862, 0.0592508, , , , , , , , , 4.8115862, -0.0063783, 4.8115862, 0.0642863, 4.8115862, -0.0280308, 4.8115862, 0.0142672, 4.8115862, -0.0157778, 4.8115862, -0.0146029, , , , , , , 
4.8120517, 0.0629435, , , , , , , , , 4.8120517, -0.0048676, 4.8120517, 0.0730144, 4.8120517, -0.0275273, 4.8120517, 0.0146029, 4.8120517, -0.0149386, 4.8120517, -0.01561, , , , , , , 
4.8125172, 0.0656291, , , , , , , , , 4.8125172, -0.0025177, 4.8125172, 0.082414, 4.8125172, -0.0270237, 4.8125172, 0.0162814, 4.8125172, -0.0146029, 4.8125172, -0.0169528, , , , , , , 
4.8129828, 0.0649577, , , , , , , , , 4.8129828, -0.002182, 4.8129828, 0.090135, 4.8129828, -0.0260166, 4.8129828, 0.0166171, 4.8129828, -0.0146029, 4.8129828, -0.018967, , , , , , , 
4.8134483, 0.0622721, , , , , , , , , 4.8134483, -0.0031891, 4.8134483, 0.0958419, 4.8134483, -0.024506, 4.8134483, 0.0171206, 4.8134483, -0.0129244, 4.8134483, -0.0208133, , , , , , , 
4.8139138, 0.0589151, , , , , , , , , 4.8139138, -0.0041962, 4.8139138, 0.1008774, 4.8139138, -0.0240024, 4.8139138, 0.0176242, 4.8139138, -0.012253, 4.8139138, -0.0216526, , , , , , , 
4.8143793, 0.0562295, , , , , , , , , 4.8143793, -0.0041962, 4.8143793, 0.1022202, 4.8143793, -0.0229953, 4.8143793, 0.0171206, 4.8143793, -0.0115816, 4.8143793, -0.0223239, , , , , , , 
4.8148448, 0.0569009, , , , , , , , , 4.8148448, -0.0035248, 4.8148448, 0.1018845, 4.8148448, -0.0229953, 4.8148448, 0.0146029, 4.8148448, -0.0109102, 4.8148448, -0.0223239, , , , , , , 
4.8153103, 0.0592508, , , , , , , , , 4.8153103, -0.0030213, 4.8153103, 0.1042344, 4.8153103, -0.0240024, 4.8153103, 0.0137636, 4.8153103, -0.0099031, 4.8153103, -0.0219883, , , , , , , 
4.8157759, 0.0609293, , , , , , , , , 4.8157759, -0.0030213, 4.8157759, 0.1085985, 4.8157759, -0.0260166, 4.8157759, 0.0132601, 4.8157759, -0.0075532, 4.8157759, -0.0219883, , , , , , , 
4.8162414, 0.0602579, , , , , , , , , 4.8162414, -0.0036927, 4.8162414, 0.1106126, 4.8162414, -0.0260166, 4.8162414, 0.0129244, 4.8162414, -0.0075532, 4.8162414, -0.0216526, , , , , , , 
4.8167069, 0.0575723, , , , , , , , , 4.8167069, -0.0048676, 4.8167069, 0.111284, 4.8167069, -0.0263523, 4.8167069, 0.0125887, 4.8167069, -0.0092317, 4.8167069, -0.0196384, , , , , , , 
4.8171724, 0.0535439, , , , , , , , , 4.8171724, -0.0058747, 4.8171724, 0.111284, 4.8171724, -0.0258488, 4.8171724, 0.0125887, 4.8171724, -0.0099031, 4.8171724, -0.0174563, , , , , , , 
4.8176379, 0.0481727, , , , , , , , , 4.8176379, -0.0057069, 4.8176379, 0.1126268, 4.8176379, -0.0248417, 4.8176379, 0.0117494, 4.8176379, -0.0095674, 4.8176379, -0.0166171, , , , , , , 
4.8181034, 0.0438087, , , , , , , , , 4.8181034, -0.0050355, 4.8181034, 0.115816, 4.8181034, -0.0250095, 4.8181034, 0.0119173, 4.8181034, -0.0092317, 4.8181034, -0.0179599, , , , , , , 
4.818569, 0.0412909, , , , , , , , , 4.818569, -0.0045319, 4.818569, 0.124712, 4.818569, -0.0248417, 4.818569, 0.0125887, 4.818569, -0.0075532, 4.818569, -0.0193027, , , , , , , 
4.8190345, 0.0387732, , , , , , , , , 4.8190345, -0.0050355, 4.8190345, 0.1322652, 4.8190345, -0.0253452, 4.8190345, 0.0124208, 4.8190345, -0.0072175, 4.8190345, -0.018967, , , , , , , 
4.8195, 0.036759, , , , , , , , , 4.8195, -0.0062104, 4.8195, 0.13579, 4.8195, -0.0256809, 4.8195, 0.0119173, 4.8195, -0.0078889, 4.8195, -0.0172885, , , , , , , 
4.8199655, 0.0352483, , , , , , , , , 4.8199655, -0.0068818, 4.8199655, 0.1421683, 4.8199655, -0.0260166, 4.8199655, 0.0115816, 4.8199655, -0.0082246, 4.8199655, -0.0176242, , , , , , , 
4.820431, 0.0344091, , , , , , , , , 4.820431, -0.0046998, 4.820431, 0.1515679, 4.820431, -0.0275273, 4.820431, 0.012253, 4.820431, -0.0082246, 4.820431, -0.0203098, , , , , , , 
4.8208966, 0.036759, , , , , , , , , 4.8208966, -0.003357, 4.8208966, 0.1552605, 4.8208966, -0.0290379, 4.8208966, 0.0119173, 4.8208966, -0.0083925, 4.8208966, -0.0213169, , , , , , , 
4.8213621, 0.040116, , , , , , , , , 4.8213621, -0.0030213, 4.8213621, 0.1508965, 4.8213621, -0.0285344, 4.8213621, 0.0099031, 4.8213621, -0.0102388, 4.8213621, -0.0196384, , , , , , , 
4.8218276, 0.0397803, , , , , , , , , 4.8218276, -0.0035248, 4.8218276, 0.1431754, 4.8218276, -0.0270237, 4.8218276, 0.0072175, 4.8218276, -0.0112459, 4.8218276, -0.0179599, , , , , , , 
4.8222931, 0.0370947, , , , , , , , , 4.8222931, -0.0052033, 4.8222931, 0.1347829, 4.8222931, -0.0258488, 4.8222931, 0.0057069, 4.8222931, -0.0117494, 4.8222931, -0.0186313, , , , , , , 
4.8227586, 0.0347448, , , , , , , , , 4.8227586, -0.0062104, 4.8227586, 0.1270619, 4.8227586, -0.026688, 4.8227586, 0.0048676, 4.8227586, -0.0137636, 4.8227586, -0.0209812, , , , , , , 
4.8232241, 0.030045, , , , , , , , , 4.8232241, -0.0060426, 4.8232241, 0.1186694, 4.8232241, -0.0283665, 4.8232241, 0.0035248, 4.8232241, -0.0152743, 4.8232241, -0.0236667, , , , , , , 
4.8236897, 0.0250095, , , , , , , , , 4.8236897, -0.0062104, 4.8236897, 0.1116197, 4.8236897, -0.0293736, 4.8236897, 0.0018463, 4.8236897, -0.0142672, 4.8236897, -0.0256809, , , , , , , 
4.8241552, 0.0206455, , , , , , , , , 4.8241552, -0.0062104, 4.8241552, 0.1042344, 4.8241552, -0.027863, 4.8241552, 0.0015106, 4.8241552, -0.0135958, 4.8241552, -0.0271916, , , , , , , 
4.8246207, 0.0159457, , , , , , , , , 4.8246207, -0.0062104, 4.8246207, 0.096849, 4.8246207, -0.0256809, 4.8246207, 0.0018463, 4.8246207, -0.0130922, 4.8246207, -0.0280308, , , , , , , 
4.8250862, 0.0124208, , , , , , , , , 4.8250862, -0.0068818, 4.8250862, 0.0904707, 4.8250862, -0.0243381, 4.8250862, 0.0008392, 4.8250862, -0.0124208, 4.8250862, -0.0273594, , , , , , , 
4.8255517, 0.011078, , , , , , , , , 4.8255517, -0.0078889, 4.8255517, 0.0844282, 4.8255517, -0.0240024, 4.8255517, -0.0011749, 4.8255517, -0.0114137, 4.8255517, -0.0251774, , , , , , , 
4.8260172, 0.0092317, , , , , , , , , 4.8260172, -0.0075532, 4.8260172, 0.0802319, 4.8260172, -0.0251774, 4.8260172, -0.0015106, 4.8260172, -0.0095674, 4.8260172, -0.0223239, , , , , , , 
4.8264828, 0.0038605, , , , , , , , , 4.8264828, -0.0072175, 4.8264828, 0.0770428, 4.8264828, -0.0276951, 4.8264828, -0.0011749, 4.8264828, -0.0058747, 4.8264828, -0.0193027, , , , , , , 
4.8269483, -0.0057069, , , , , , , , , 4.8269483, -0.0078889, 4.8269483, 0.0736858, 4.8269483, -0.0270237, 4.8269483, -0.0015106, 4.8269483, -0.0038605, 4.8269483, -0.018967, , , , , , , 
4.8274138, -0.0162814, , , , , , , , , 4.8274138, -0.008896, 4.8274138, 0.0708324, 4.8274138, -0.0260166, 4.8274138, -0.002182, 4.8274138, -0.0041962, 4.8274138, -0.0209812, , , , , , , 
4.8278793, -0.023331, , , , , , , , , 4.8278793, -0.0102388, 4.8278793, 0.0669718, 4.8278793, -0.0263523, 4.8278793, -0.0028534, 4.8278793, -0.005539, 4.8278793, -0.0223239, , , , , , , 
4.8283448, -0.0261845, , , , , , , , , 4.8283448, -0.010071, 4.8283448, 0.0602579, 4.8283448, -0.0273594, 4.8283448, -0.0035248, 4.8283448, -0.005539, 4.8283448, -0.0229953, , , , , , , 
4.8288103, -0.027863, , , , , , , , , 4.8288103, -0.0095674, 4.8288103, 0.0547189, 4.8288103, -0.027863, 4.8288103, -0.0035248, 4.8288103, -0.0041962, 4.8288103, -0.0226596, , , , , , , 
4.8292759, -0.0317235, , , , , , , , , 4.8292759, -0.0092317, 4.8292759, 0.0500191, 4.8292759, -0.0270237, 4.8292759, -0.0028534, 4.8292759, -0.0057069, 4.8292759, -0.0223239, , , , , , , 
4.8297414, -0.0360876, , , , , , , , , 4.8297414, -0.0109102, 4.8297414, 0.0448157, 4.8297414, -0.026688, 4.8297414, -0.0041962, 4.8297414, -0.0065461, 4.8297414, -0.0216526, , , , , , , 
4.8302069, -0.0412909, , , , , , , , , 4.8302069, -0.012253, 4.8302069, 0.0387732, 4.8302069, -0.0275273, 4.8302069, -0.0075532, 4.8302069, -0.0045319, 4.8302069, -0.0226596, , , , , , , 
4.8306724, -0.0458228, , , , , , , , , 4.8306724, -0.0129244, 4.8306724, 0.0310521, 4.8306724, -0.0260166, 4.8306724, -0.0115816, 4.8306724, -0.0028534, 4.8306724, -0.0226596, , , , , , , 
4.8311379, -0.0461585, , , , , , , , , 4.8311379, -0.0139315, 4.8311379, 0.0231632, 4.8311379, -0.0243381, 4.8311379, -0.0129244, 4.8311379, -0.0028534, 4.8311379, -0.0209812, , , , , , , 
4.8316034, -0.04448, , , , , , , , , 4.8316034, -0.01561, 4.8316034, 0.0179599, 4.8316034, -0.0253452, 4.8316034, -0.012253, 4.8316034, -0.002182, 4.8316034, -0.0193027, , , , , , , 
4.832069, -0.0454871, , , , , , , , , 4.832069, -0.0176242, 4.832069, 0.0142672, 4.832069, -0.0263523, 4.832069, -0.0127565, 4.832069, -0.002182, 4.832069, -0.0179599, , , , , , , 
4.8325345, -0.0498512, , , , , , , , , 4.8325345, -0.0182956, 4.8325345, 0.0115816, 4.8325345, -0.0273594, 4.8325345, -0.0135958, 4.8325345, -0.0015106, 4.8325345, -0.0179599, , , , , , , 
4.833, -0.0522011, , , , , , , , , 4.833, -0.0176242, 4.833, 0.0104067, 4.833, 0, 4.833, -0.0135958, 4.833, 0, 4.833, -0.0182956, , , , , , , 
4.8334655, -0.0518654, , , , , , , , , 4.8334655, -0.0166171, 4.8334655, 0.0078889, 4.8334655, 0, 4.8334655, -0.0135958, 4.8334655, 0, 4.8334655, -0.0169528, , , , , , , 
4.833931, -0.0463264, , , , , , , , , 4.833931, -0.0162814, 4.833931, 0.0025177, 4.833931, 0, 4.833931, -0.0139315, 4.833931, 0, 4.833931, -0.0152743, , , , , , , 
4.8343966, -0.0377661, , , , , , , , , 4.8343966, -0.01561, 4.8343966, -0.0018463, 4.8343966, 0, 4.8343966, -0.01561, 4.8343966, 0, 4.8343966, -0.0149386, , , , , , , 
4.8348621, -0.0364233, , , , , , , , , 4.8348621, -0.0149386, 4.8348621, -0.0038605, 4.8348621, 0, 4.8348621, -0.0166171, 4.8348621, 0, 4.8348621, -0.0135958, , , , , , , 
4.8353276, -0.0421302, , , , , , , , , 4.8353276, -0.0129244, 4.8353276, -0.0065461, 4.8353276, 0, 4.8353276, -0.0171206, 4.8353276, 0, 4.8353276, -0.0114137, , , , , , , 
4.8357931, -0.0495155, , , , , , , , , 4.8357931, -0.011078, 4.8357931, -0.0095674, 4.8357931, 0, 4.8357931, -0.0186313, 4.8357931, 0, 4.8357931, -0.0102388, , , , , , , 
4.8362586, -0.054551, , , , , , , , , 4.8362586, -0.0102388, 4.8362586, -0.0125887, 4.8362586, 0, 4.8362586, -0.0236667, 4.8362586, 0, 4.8362586, -0.0099031, , , , , , , 
4.8367241, -0.0599222, , , , , , , , , 4.8367241, -0.011078, 4.8367241, -0.0152743, 4.8367241, 0, 4.8367241, -0.2133364, 4.8367241, 0, 4.8367241, -0.0115816, , , , , , , 
4.8371897, -0.0652934, , , , , , , , , 4.8371897, -0.0115816, 4.8371897, -0.0176242, 4.8371897, 0, 4.8371897, -1.7822232, 4.8371897, 0, 4.8371897, -0.012253, , , , , , , 
4.8376552, -0.0740215, , , , , , , , , 4.8376552, -0.0109102, 4.8376552, -0.017792, 4.8376552, 0, 4.8376552, -3.8539864, 4.8376552, 0, 4.8376552, -0.0135958, , , , , , , 
4.8381207, -0.0864424, , , , , , , , , 4.8381207, -0.0082246, 4.8381207, -0.0142672, 4.8381207, 0, 4.8381207, -4.6470741, 4.8381207, 0, 4.8381207, -0.0147707, , , , , , , 
4.8385862, -0.0975204, , , , , , , , , 4.8385862, -0.0077211, 4.8385862, -0.0115816, 4.8385862, 0, 4.8385862, -4.1421836, 4.8385862, 0, 4.8385862, -0.01561, , , , , , , 
4.8390517, -0.1049058, , , , , , , , , 4.8390517, -0.0077211, 4.8390517, -0.0097353, 4.8390517, 0, 4.8390517, -3.390219, 4.8390517, 0, 4.8390517, -0.0164492, , , , , , , 
4.8395172, -0.1092699, , , , , , , , , 4.8395172, -0.005539, 4.8395172, -0.0092317, 4.8395172, 0, 4.8395172, -2.9034562, 4.8395172, 0, 4.8395172, -0.0164492, , , , , , , 
4.8399828, -0.1096056, , , , , , , , , 4.8399828, -0.0025177, 4.8399828, -0.0083925, 4.8399828, 0, 4.8399828, -2.5744717, 4.8399828, 0, 4.8399828, -0.0149386, , , , , , , 
4.8404483, -0.10692, , , , , , , , , 4.8404483, -0.0018463, 4.8404483, -0.0085603, 4.8404483, 0, 4.8404483, -2.235584, 4.8404483, 0, 4.8404483, -0.0125887, , , , , , , 
4.8409138, -0.103563, , , , , , , , , 4.8409138, -0.0045319, 4.8409138, -0.0112459, 4.8409138, 0, 4.8409138, -1.8646372, 4.8409138, 0, 4.8409138, -0.010071, , , , , , , 
4.8413793, -0.1008774, , , , , , , , , 4.8413793, -0.0052033, 4.8413793, -0.0132601, 4.8413793, 0, 4.8413793, -1.4315862, 4.8413793, 0, 4.8413793, -0.0085603, , , , , , , 
4.8418448, -0.0951705, , , , , , , , , 4.8418448, -0.0058747, 4.8418448, -0.0142672, 4.8418448, 0, 4.8418448, -0.3200885, 4.8418448, 0, 4.8418448, -0.0082246, , , , , , , 
4.8423103, -0.0820783, , , , , , , , , 4.8423103, -0.0072175, 4.8423103, -0.0162814, 4.8423103, 0, 4.8423103, 1.1989471, 4.8423103, 0, 4.8423103, -0.0085603, , , , , , , 
4.8427759, -0.0654612, , , , , , , , , 4.8427759, -0.0075532, 4.8427759, -0.018967, 4.8427759, 0, 4.8427759, 1.9697108, 4.8427759, 0, 4.8427759, -0.0099031, , , , , , , 
4.8432414, -0.0562295, , , , , , , , , 4.8432414, -0.0075532, 4.8432414, -0.0216526, 4.8432414, 0, 4.8432414, 1.9582971, 4.8432414, 0, 4.8432414, -0.0119173, , , , , , , 
4.8437069, -0.0652934, , , , , , , , , 4.8437069, -0.008896, 4.8437069, -0.0240024, 4.8437069, 0, 4.8437069, 1.7723201, 4.8437069, 0, 4.8437069, -0.0129244, , , , , , , 
4.8441724, -0.0896315, , , , , , , , , 4.8441724, -0.0085603, 4.8441724, -0.0238346, 4.8441724, 0, 4.8441724, 1.7182727, 4.8441724, 0, 4.8441724, -0.0132601, , , , , , , 
4.8446379, -0.1159838, , , , , , , , , 4.8446379, -0.0078889, 4.8446379, -0.0240024, 4.8446379, 0, 4.8446379, 1.7384146, 4.8446379, 0, 4.8446379, -0.0135958, , , , , , , 
4.8451034, -0.1331044, , , , , , , , , 4.8451034, -0.0075532, 4.8451034, -0.0318914, 4.8451034, 0, 4.8451034, 1.7286793, 4.8451034, 0, 4.8451034, -0.0142672, , , , , , , 
4.845569, -0.1418326, , , , , , , , , 4.845569, -0.0063783, 4.845569, -0.04448, 4.845569, 0, 4.845569, 1.6773175, 4.845569, 0, 4.845569, -0.0149386, , , , , , , 
4.8460345, -0.1453574, , , , , , , , , 4.8460345, -0.0048676, 4.8460345, -0.0532082, 4.8460345, 0, 4.8460345, 1.6189059, 4.8460345, 0, 4.8460345, -0.0149386, , , , , , , 
4.8465, -0.149218, , , , , , , , , 4.8465, -0.0045319, 4.8465, -0.0562295, 4.8465, 0, 4.8465, 1.566537, 4.8465, 0.0058747, 4.8465, -0.0139315, , , , , , , 
4.8469655, -0.1586175, , , , , , , , , 4.8469655, -0.0052033, 4.8469655, -0.0582437, 4.8469655, 0, 4.8469655, 1.5178607, 4.8469655, 0.0085603, 4.8469655, -0.0130922, , , , , , , 
4.847431, -0.1707027, , , , , , , , , 4.847431, -0.0068818, 4.847431, -0.0616007, 4.847431, 0, 4.847431, 1.4648203, 4.847431, 0.008896, 4.847431, -0.0117494, , , , , , , 
4.8478966, -0.1827878, , , , , , , , , 4.8478966, -0.0073854, 4.8478966, -0.0632792, 4.8478966, 0, 4.8478966, 1.4025483, 4.8478966, 0.0075532, 4.8478966, -0.0105745, , , , , , , 
4.8483621, -0.1905089, , , , , , , , , 4.8483621, -0.0063783, 4.8483621, -0.0619364, 4.8483621, 0, 4.8483621, 1.3359121, 4.8483621, 0.0068818, 4.8483621, -0.0104067, , , , , , , 
4.8488276, -0.1938659, , , , , , , , , 4.8488276, -0.005539, 4.8488276, -0.0616007, 4.8488276, 0, 4.8488276, 1.2701152, 4.8488276, 0.0072175, 4.8488276, -0.0104067, , , , , , , 
4.8492931, -0.1898375, , , , , , , , , 4.8492931, -0.0045319, 4.8492931, -0.0605936, 4.8492931, 0, 4.8492931, 1.1959258, 4.8492931, 0.0075532, 4.8492931, -0.0102388, , , , , , , 
4.8497586, -0.1764096, , , , , , , , , 4.8497586, -0.0028534, 4.8497586, -0.0589151, 4.8497586, 0, 4.8497586, 1.1175402, 4.8497586, 0.0078889, 4.8497586, -0.0092317, , , , , , , 
4.8502241, -0.1613031, , , , , , , , , 4.8502241, -0.0018463, 4.8502241, -0.0562295, 4.8502241, 0, 4.8502241, 1.0482185, 4.8502241, 0.0065461, 4.8502241, -0.0085603, , , , , , , 
4.8506897, -0.1512322, , , , , , , , , 4.8506897, -0.0015106, 4.8506897, -0.0513619, 4.8506897, 0, 4.8506897, 0.9887999, 4.8506897, 0.0052033, 4.8506897, -0.0092317, , , , , , , 
4.8511552, -0.1388113, , , , , , , , , 4.8511552, -0.0005035, 4.8511552, -0.0468299, 4.8511552, 0, 4.8511552, 0.934081, 4.8511552, 0.0045319, 4.8511552, -0.0114137, , , , , , , 
4.8516207, -0.1210193, , , , , , , , , 4.8516207, 0.0005035, 4.8516207, -0.0458228, 4.8516207, 0, 4.8516207, 0.8788586, 4.8516207, 0.0035248, 4.8516207, -0.0149386, , , , , , , 
4.8520862, -0.103563, , , , , , , , , 4.8520862, -0.0001678, 4.8520862, -0.0449836, 4.8520862, 0, 4.8520862, 0.8209506, 4.8520862, 0.0028534, 4.8520862, -0.0172885, , , , , , , 
4.8525517, -0.0975204, , , , , , , , , 4.8525517, 0.0005035, 4.8525517, -0.0424659, 4.8525517, 0, 4.8525517, 0.7657282, 4.8525517, 0.0045319, 4.8525517, -0.0182956, , , , , , , 
4.8530172, -0.1067521, , , , , , , , , 4.8530172, 0.0008392, 4.8530172, -0.0381018, 4.8530172, 0, 4.8530172, 0.7141985, 4.8530172, 0.0062104, 4.8530172, -0.0193027, , , , , , , 
4.8534828, -0.1183337, , , , , , , , , 4.8534828, 0.0011749, 4.8534828, -0.033402, 4.8534828, 0, 4.8534828, 0.6638437, 4.8534828, 0.0058747, 4.8534828, -0.0216526, , , , , , , 
4.8539483, -0.1159838, , , , , , , , , 4.8539483, 0.0016785, 4.8539483, -0.0313878, 4.8539483, 0, 4.8539483, 0.6139925, 4.8539483, 0.0048676, 4.8539483, -0.0238346, , , , , , , 
4.8544138, -0.1005417, , , , , , , , , 4.8544138, 0.0011749, 4.8544138, -0.030045, 4.8544138, 0, 4.8544138, 0.5718624, 4.8544138, 0.0052033, 4.8544138, -0.024506, , , , , , , 
4.8548793, -0.0871138, , , , , , , , , 4.8548793, -0.0008392, 4.8548793, -0.0270237, 4.8548793, 0, 4.8548793, 0.5463493, 4.8548793, 0.0068818, 4.8548793, -0.0246738, , , , , , , 
4.8553448, -0.0837568, , , , , , , , , 4.8553448, -0.0018463, 4.8553448, -0.0226596, 4.8553448, 0, 4.8553448, 0.5396353, 4.8553448, 0.0068818, 4.8553448, -0.0240024, , , , , , , 
4.8558103, -0.090135, , , , , , , , , 4.8558103, -0.0011749, 4.8558103, -0.0184634, 4.8558103, 0, 4.8558103, 0.5335927, 4.8558103, 0.0062104, 4.8558103, -0.0236667, , , , , , , 
4.8562759, -0.1045701, , , , , , , , , 4.8562759, -0.0015106, 4.8562759, -0.0157778, 4.8562759, 0, 4.8562759, 0.5053941, 4.8562759, 0.0057069, 4.8562759, -0.0223239, , , , , , , 
4.8567414, -0.121355, , , , , , , , , 4.8567414, -0.002182, 4.8567414, -0.0151064, 4.8567414, 0, 4.8567414, 0.4624247, 4.8567414, 0.0045319, 4.8567414, -0.0203098, , , , , , , 
4.8572069, -0.1331044, , , , , , , , , 4.8572069, -0.0028534, 4.8572069, -0.0146029, 4.8572069, 0, 4.8572069, 0.4228122, 4.8572069, 0.0041962, 4.8572069, -0.0199741, , , , , , , 
4.8576724, -0.1351186, , , , , , , , , 4.8576724, -0.0028534, 4.8576724, -0.0135958, 4.8576724, 0, 4.8576724, 0.3936065, 4.8576724, 0.0035248, 4.8576724, -0.0199741, , , , , , , 
4.8581379, -0.1361257, , , , , , , , , 4.8581379, -0.0035248, 4.8581379, -0.0112459, 4.8581379, 0, 4.8581379, 0.3738003, 4.8581379, 0.0031891, 4.8581379, -0.0206455, , , , , , , 
4.8586034, -0.1354543, , , , , , , , , 4.8586034, -0.0048676, 4.8586034, -0.0085603, 4.8586034, 0, 4.8586034, 0.3664149, 4.8586034, 0.0025177, 4.8586034, -0.0219883, , , , , , , 
4.859069, -0.1297475, , , , , , , , , 4.859069, -0.0058747, 4.859069, -0.0063783, 4.859069, 0, 4.859069, 0.3949493, 4.859069, 0.0008392, 4.859069, -0.023331, , , , , , , 
4.8595345, -0.1190051, , , , , , , , , 4.8595345, -0.0062104, 4.8595345, -0.0045319, 4.8595345, 0, 4.8595345, 0.4325475, 4.8595345, 0.0008392, 4.8595345, -0.0231632, , , , , , , 
4.86, -0.1065843, , , , , , , , , 4.86, -0.0057069, 4.86, -0.0001678, 4.86, -0.0285344, 4.86, 0.4355688, 4.86, 0.0025177, 4.86, -0.0223239, , , , , , , 
4.8604655, -0.0918135, , , , , , , , , 4.8604655, -0.005539, 4.8604655, 0.0048676, 4.8604655, -0.0283665, 4.8604655, 0.4040131, 4.8604655, 0.0031891, 4.8604655, -0.0219883, , , , , , , 
4.860931, -0.0726787, , , , , , , , , 4.860931, -0.0041962, 4.860931, 0.008896, 4.860931, -0.0287022, 4.860931, 0.3637293, 4.860931, 0.0025177, 4.860931, -0.0224918, , , , , , , 
4.8613966, -0.0555581, , , , , , , , , 4.8613966, -0.0025177, 4.8613966, 0.0109102, 4.8613966, -0.0290379, 4.8613966, 0.3288167, 4.8613966, 0.0011749, 4.8613966, -0.0209812, , , , , , , 
4.8618621, -0.04448, , , , , , , , , 4.8618621, -0.0025177, 4.8618621, 0.0132601, 4.8618621, -0.0290379, 4.8618621, 0.2979324, 4.8618621, -0.0008392, 4.8618621, -0.0209812, , , , , , , 
4.8623276, -0.0377661, , , , , , , , , 4.8623276, -0.0030213, 4.8623276, 0.0164492, 4.8623276, -0.0283665, 4.8623276, 0.2641947, 4.8623276, -0.0015106, 4.8623276, -0.0219883, , , , , , , 
4.8627931, -0.0323949, , , , , , , , , 4.8627931, -0.0028534, 4.8627931, 0.0213169, 4.8627931, -0.0283665, 4.8627931, 0.2227359, 4.8627931, -0.0015106, 4.8627931, -0.0219883, , , , , , , 
4.8632586, -0.0270237, , , , , , , , , 4.8632586, -0.0005035, 4.8632586, 0.0251774, 4.8632586, -0.0297093, 4.8632586, 0.1723812, 4.8632586, -0.0001678, 4.8632586, -0.0203098, , , , , , , 
4.8637241, -0.0303807, , , , , , , , , 4.8637241, -0.0005035, 4.8637241, 0.0256809, 4.8637241, -0.0303807, 4.8637241, 0.1193408, 4.8637241, 0.0011749, 4.8637241, -0.018967, , , , , , , 
4.8641897, -0.0438087, , , , , , , , , 4.8641897, -0.0028534, 4.8641897, 0.0253452, 4.8641897, -0.0290379, 4.8641897, 0.0666361, 4.8641897, 0.0015106, 4.8641897, -0.0176242, , , , , , , 
4.8646552, -0.057908, , , , , , , , , 4.8646552, -0.0031891, 4.8646552, 0.026688, 4.8646552, -0.0290379, 4.8646552, 0.0152743, 4.8646552, 0.0011749, 4.8646552, -0.0176242, , , , , , , 
4.8651207, -0.0652934, , , , , , , , , 4.8651207, -0.0013428, 4.8651207, 0.0307164, 4.8651207, -0.0297093, 4.8651207, -0.0337377, 4.8651207, 0.0011749, 4.8651207, -0.0166171, , , , , , , 
4.8655862, -0.0619364, , , , , , , , , 4.8655862, -0.0008392, 4.8655862, 0.0340734, 4.8655862, -0.0298772, 4.8655862, -0.0814069, 4.8655862, 0.0005035, 4.8655862, -0.0152743, , , , , , , 
4.8660517, -0.0449836, , , , , , , , , 4.8660517, -0.0018463, 4.8660517, 0.0354162, 4.8660517, -0.0303807, 4.8660517, -0.1300832, 4.8660517, -0.0001678, 4.8660517, -0.0135958, , , , , , , 
4.8665172, -0.0216526, , , , , , , , , 4.8665172, -0.0020142, 4.8665172, 0.0364233, 4.8665172, -0.0310521, 4.8665172, -0.1836271, 4.8665172, -0.0001678, 4.8665172, -0.0129244, , , , , , , 
4.8669828, -0.0669718, , , , , , , , , 4.8669828, -0.0015106, 4.8669828, 0.0411231, 4.8669828, -0.0310521, 4.8669828, -0.2375067, 4.8669828, -0.0015106, 4.8669828, -0.0115816, , , , , , , 
4.8674483, -0.3761501, , , , , , , , , 4.8674483, -0.002182, 4.8674483, 0.0454871, 4.8674483, -0.03122, 4.8674483, -0.2855116, 4.8674483, -0.0035248, 4.8674483, -0.0085603, , , , , , , 
